training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/xy,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
136.85866,0.0018222885,0.12474871,-136.85684,136.85684,0.9649678,0.29390806,1500.0,15.0,20,150.0,0.47407705,-0.83887786,-136.8754,-183.89922,8.45269,-8.499368,365.82266,0.017684033,0.2836118,0.2836118,2.8549664e-05,0.0003,179.87451,134.20145,0.0015872685,0.13259834,-134.19986,134.19986,1.1146349,0.29390806,1500.0,15.0,20,150.0,1.5004555,-11.908695,-134.18831,-170.11415,0.026068134,0.32760018,0.32760018,184.84193,0.003802427291870117,3651.071174621582,715000,,,,,,,,,,,
138.64133,0.0010245949,0.121248566,-138.6403,138.6403,0.9766513,0.29441023,1500.0,15.0,20,150.0,0.622911,-1.2069554,-138.7469,-178.98517,12.051675,-9.905637,390.61096,0.023165295,0.28753614,0.28753614,2.7951346e-05,0.0003,182.39465,131.22824,0.0010375521,0.1290256,-131.2272,131.2272,1.0067788,0.2921718,1500.0,15.0,20,150.0,3.4587767,-2.5807137,-131.16077,-171.421,0.030951064,0.2941524,0.2941524,178.80988,0.0039436513423919675,3670.789437532425,720000,,,,,,,,,,,
136.16821,0.0015808996,0.12552951,-136.16663,136.16663,1.0162516,0.29256862,1500.0,15.0,20,150.0,0.5719554,-0.34519565,-136.13646,-178.97083,7.0408955,-4.51805,365.39212,0.024780529,0.29732335,0.29732335,2.736043e-05,0.0003,181.33868,132.13036,0.001657602,0.13022484,-132.1287,132.1287,1.0621824,0.29256862,1500.0,15.0,20,150.0,1.7166865,-0.7340373,-132.03326,-171.38348,0.021361545,0.31076124,0.31076124,180.46123,0.003812125062942505,3689.850069999695,725000,,,,,,,,,,,
133.69624,0.0014286744,0.11871959,-133.69481,133.69481,0.82149637,0.2960097,1500.0,15.0,20,150.0,0.56277436,0.54736066,-133.70743,-173.05807,10.744351,-10.491526,384.78738,0.019276388,0.24317089,0.24317089,2.6777061e-05,0.0003,170.73465,131.7129,0.0011740219,0.117729686,-131.71173,131.71173,0.9926971,0.29382047,1500.0,15.0,20,150.0,7.756681,-1.7219659,-131.67778,-171.97934,0.020061491,0.29167473,0.29167473,183.2208,0.0038371417045593263,3709.0357851982117,730000,,,,,,,,,,,
137.8418,0.0013147879,0.1229474,-137.84048,137.84048,0.96011543,0.29627487,1500.0,15.0,20,150.0,0.49041796,-0.52173406,-137.89172,-175.50641,8.205274,-7.057379,391.29865,0.020794267,0.28445807,0.28445807,2.6201416e-05,0.0003,181.00092,135.60207,0.0012604247,0.13347296,-135.6008,135.6008,1.0508265,0.29627487,1500.0,15.0,20,150.0,1.1542912,-3.2913654,-135.59944,-172.34575,0.022850998,0.31133348,0.31133348,183.45639,0.0038704091548919677,3728.387837409973,735000,,,,,,,,,,,
137.64157,0.006391636,0.29925916,-137.63518,137.63518,2.3026488,0.29200947,1500.0,15.0,20,150.0,0.4694021,-0.06637326,-137.6807,-192.14555,253.36264,-232.7367,2412.8345,0.056759376,0.6723952,0.6723952,2.5633639e-05,0.0003,238.97026,128.12798,0.0055541843,0.30396652,-128.12242,128.12242,2.2783597,0.31157407,1500.0,15.0,20,150.0,6.3077602,-1.9843878,-128.28941,-169.87892,0.06493644,0.7098777,0.7098777,240.91739,0.0038470259189605713,3747.6229729652405,740000,,,,,,,,,,,
135.00392,0.032328807,0.31316116,-134.97159,134.97159,1.6919646,0.34138504,1500.0,15.0,20,150.0,0.48585528,-2.9042387,-134.95267,-170.10938,279.1018,-457.71777,3936.047,0.065168984,0.5776114,0.5776114,2.5073889e-05,0.0003,222.13148,133.38574,0.030956704,0.30117777,-133.35478,133.35478,1.7741603,0.34138504,1500.0,15.0,20,150.0,1.1857429,-5.620278,-133.30167,-170.05255,0.059845164,0.60567176,0.60567176,225.42224,0.0037582462310791014,3766.4142105579376,745000,,,,,,,,,,,
135.2278,0.030172642,0.2852993,-135.19763,135.19763,1.5725381,0.3646884,1500.0,15.0,20,150.0,0.51570654,-12.773684,-135.14647,-175.91655,239.72395,-290.57895,3758.5227,0.06494357,0.5734864,0.5734864,2.4522331e-05,0.0003,221.76645,135.02484,0.02920059,0.30263135,-134.99564,134.99564,1.4658741,0.37826592,1500.0,15.0,20,150.0,0.6375665,-0.7293641,-135.02313,-171.9302,0.07025471,0.5544902,0.5544902,218.83594,0.0038558860778808595,3785.6936480998993,750000,,,,,,,,,,,
135.42656,0.032832272,0.27174532,-135.39372,135.39372,1.1906285,0.40120593,1500.0,15.0,20,150.0,0.5934274,-8.258907,-135.38472,-170.79594,150.51485,-198.5825,2870.4146,0.05884114,0.47768724,0.47768724,2.3979092e-05,0.0003,207.67307,131.2914,0.034279592,0.2741212,-131.25711,131.25711,1.3640342,0.40120593,1500.0,15.0,20,150.0,1.0107957,0.315611,-131.31937,-170.7675,0.049267195,0.5472586,0.5472586,214.39099,0.0037991343021392824,3804.689326286316,755000,,,,,,,,,,,
137.85606,0.032023147,0.26043272,-137.82404,137.82404,1.1323205,0.42548037,1500.0,15.0,20,150.0,0.65484893,-17.16398,-137.85236,-171.51404,207.14415,-199.72731,2929.193,0.05340825,0.48178014,0.48178014,2.3444345e-05,0.0003,210.77792,126.98142,0.031047795,0.25442427,-126.95038,126.95038,1.1886457,0.43519258,1500.0,15.0,20,150.0,0.79113764,-12.900436,-126.97536,-171.06084,0.045901164,0.5172898,0.5172898,205.36603,0.003965091896057129,3824.5147938728333,760000,,,,,,,,,,,
139.88177,0.030289384,0.2546942,-139.85149,139.85149,1.1143765,0.45701095,1500.0,15.0,20,150.0,0.70884377,-31.216404,-139.82811,-172.38805,157.01392,-117.71298,2622.4055,0.054105066,0.5092823,0.5092823,2.2918219e-05,0.0003,216.98297,131.9593,0.02751328,0.24923943,-131.9318,131.9318,1.1727808,0.45701095,1500.0,15.0,20,150.0,0.9732044,-0.19098243,-131.94508,-169.4555,0.044235487,0.53597367,0.53597367,213.32855,0.003927096271514893,3844.1502816677094,765000,,,,,,,,,,,
135.2164,0.030209221,0.2220034,-135.18619,135.18619,0.9673525,0.47485852,1500.0,15.0,20,150.0,4.82659,0.49081957,-135.27504,-177.43272,160.25276,-120.56275,2597.232,0.051623482,0.45935556,0.45935556,2.2400869e-05,0.0003,208.94632,132.02988,0.027882487,0.25057542,-132.002,132.002,1.0408602,0.48566777,1500.0,15.0,20,150.0,0.83256495,-8.60899,-132.022,-172.03741,0.061091736,0.50551224,0.50551224,208.68927,0.003873727321624756,3863.5189254283905,770000,,,,,,,,,,,
133.56128,0.030699357,0.22941767,-133.53058,133.53058,0.90697914,0.50253665,1500.0,15.0,20,150.0,0.7188378,-0.9886804,-133.60379,-175.68048,114.89062,-101.23198,2611.775,0.050138783,0.45579028,0.45579028,2.1892429e-05,0.0003,202.64867,125.41964,0.031990588,0.23464417,-125.38765,125.38765,0.96698034,0.50253665,1500.0,15.0,20,150.0,1.8050267,-0.23078018,-125.37603,-172.0856,0.04152114,0.48594308,0.48594308,200.11612,0.003825291109085083,3882.6453878879547,775000,,,,,,,,,,,
134.74432,0.026738934,0.24599716,-134.71759,134.71759,0.92313427,0.5225511,1500.0,15.0,20,150.0,0.5790175,-10.639612,-134.74619,-170.49419,67.979095,-63.27399,1967.6913,0.046188626,0.48238486,0.48238486,2.1393029e-05,0.0003,207.68106,122.264305,0.028778095,0.24469943,-122.23553,122.23553,0.94905025,0.51305056,1500.0,15.0,20,150.0,1.12112,-6.8614984,-122.25967,-172.46844,0.047531046,0.48691076,0.48691076,196.42203,0.0039980749607086185,3902.6357691287994,780000,,,,,,,,,,,
130.28807,0.027274894,0.25353935,-130.2608,130.2608,0.938541,0.49848387,1500.0,15.0,20,150.0,0.68334347,-23.32442,-130.41919,-169.19707,52.843758,-63.654896,1757.74,0.045116317,0.46784753,0.46784753,2.0902831e-05,0.0003,201.14856,124.896355,0.024055624,0.24741986,-124.8723,124.8723,0.93951905,0.49848387,1500.0,15.0,20,150.0,0.855306,-0.7301775,-124.88664,-169.49611,0.04840182,0.4683351,0.4683351,196.00192,0.0040157789707183835,3922.7146713733673,785000,,,,,,,,,,,
126.893196,0.024483174,0.23047972,-126.86871,126.86871,0.9485974,0.4924229,1500.0,15.0,20,150.0,0.52413595,0.47252473,-126.83484,-171.55798,71.58801,-66.6631,1961.4523,0.043266296,0.46711105,0.46711105,2.0421947e-05,0.0003,197.484,127.62129,0.025508173,0.22758588,-127.59579,127.59579,0.9883743,0.4871041,1500.0,15.0,20,150.0,1.9153714,-17.764702,-127.58531,-171.8565,0.048506886,0.48144114,0.48144114,201.75284,0.003944736814498901,3942.438362598419,790000,,,,,,,,,,,
130.5614,0.023495495,0.23663317,-130.5379,130.5379,1.0094649,0.4855581,1500.0,15.0,20,150.0,0.5245582,-0.60245574,-130.52103,-179.87012,80.258995,-75.23818,1800.6309,0.04762025,0.49015382,0.49015382,1.9950523e-05,0.0003,204.60902,125.1815,0.023436654,0.24955264,-125.158066,125.158066,1.0107812,0.4855581,1500.0,15.0,20,150.0,3.1188443,-13.456061,-125.14409,-171.66898,0.05048577,0.49079293,0.49079293,201.9193,0.004053855705261231,3962.7076485157013,795000,,,,,,,,,,,
129.50175,0.021751765,0.2237181,-129.48,129.48,1.0120031,0.4778475,1500.0,15.0,20,150.0,0.48847944,-2.3290374,-129.47885,-169.98509,53.21882,-58.653564,1780.6428,0.03859422,0.48358315,0.48358315,1.9488682e-05,0.0003,202.52771,124.91959,0.023355868,0.23751955,-124.89624,124.89624,0.9893202,0.4779377,1500.0,15.0,20,150.0,4.8905807,-2.4938703,-124.9337,-167.46606,0.058312163,0.47283345,0.47283345,200.7352,0.0039540043354034425,3982.4776771068573,800000,,,,,,,,,,,
132.44696,0.026093218,0.23504862,-132.42087,132.42087,1.084398,0.47099972,1500.0,15.0,20,150.0,0.4779626,0.3314834,-132.41275,-167.12608,77.32648,-96.820564,2475.7131,0.05128649,0.5107512,0.5107512,1.9036543e-05,0.0003,209.5376,124.07336,0.02491511,0.24476957,-124.04844,124.04844,1.0532857,0.47099972,1500.0,15.0,20,150.0,4.39348,-5.7969117,-124.10481,-170.05101,0.049949545,0.4960973,0.4960973,202.88144,0.031922826194763186,4142.091814756393,805000,,,,,,,,,,,
129.50894,0.020380352,0.22768995,-129.48856,129.48856,0.9908472,0.4700133,1500.0,15.0,20,150.0,0.4180557,-20.663692,-129.48448,-174.1523,35.940346,-43.31809,1646.0438,0.052370112,0.46571133,0.46571133,1.859424e-05,0.0003,199.78369,128.22208,0.019768028,0.24827921,-128.2023,128.2023,1.0918114,0.47033116,1500.0,15.0,20,150.0,0.71449167,-0.7439226,-128.25156,-169.86134,0.049594313,0.5135129,0.5135129,205.9635,0.003715665054321289,4160.670147418976,810000,,,,,,,,,,,
131.53477,0.021602366,0.23519646,-131.51317,131.51317,1.0840771,0.4729056,1500.0,15.0,20,150.0,0.44963205,-14.771773,-131.52927,-172.56223,47.019783,-49.15179,1799.8593,0.052853618,0.51266617,0.51266617,1.8161878e-05,0.0003,208.88434,123.79223,0.022554103,0.24435925,-123.76968,123.76968,0.934017,0.4729056,1500.0,15.0,20,150.0,3.003837,-0.44309774,-123.88873,-168.70753,0.050461087,0.4417019,0.4417019,193.05135,0.0037867333889007567,4179.603821516037,815000,,,,,,,,,,,
129.6695,0.020659413,0.23475528,-129.64883,129.64883,0.9921167,0.47405025,1500.0,15.0,20,150.0,0.60136807,0.23599094,-129.65186,-165.32166,51.885025,-51.201267,1863.5059,0.04553359,0.47031313,0.47031313,1.7739603e-05,0.0003,200.81783,126.79549,0.021071613,0.2406008,-126.774414,126.774414,1.0482854,0.47344667,1500.0,15.0,20,150.0,1.3601322,-0.95340526,-126.7642,-169.00864,0.04551171,0.49630716,0.49630716,202.6017,0.003712437438964844,4198.166015625,820000,,,,,,,,,,,
131.43425,0.015975298,0.22484943,-131.41827,131.41827,0.9680449,0.47811332,1500.0,15.0,20,150.0,0.465773,-17.326294,-131.37233,-166.91222,60.652477,-55.538395,1988.1313,0.04567931,0.46283513,0.46283513,1.7327511e-05,0.0003,201.32529,128.32121,0.015606638,0.23772997,-128.3056,128.3056,1.01487,0.47811332,1500.0,15.0,20,150.0,1.2008404,-4.5932813,-128.2855,-168.46332,0.045133524,0.48522288,0.48522288,202.30548,0.0037740920066833498,4217.036482810974,825000,,,,,,,,,,,
130.71213,0.020419165,0.24257524,-130.69171,130.69171,0.9896723,0.48010683,1500.0,15.0,20,150.0,0.45451543,-12.0091505,-130.69287,-172.79681,35.22748,-43.525143,2024.5884,0.04706864,0.47514844,0.47514844,1.6925713e-05,0.0003,202.4389,126.15224,0.018905997,0.2327781,-126.13333,126.13333,0.9812288,0.48050866,1500.0,15.0,20,150.0,1.0176218,-3.3790922,-126.162704,-166.12875,0.045564853,0.47148892,0.47148892,197.89319,0.003711613130569458,4235.594555139542,830000,,,,,,,,,,,
128.39085,0.014442906,0.23185249,-128.3764,128.3764,1.0598056,0.4803923,1500.0,15.0,20,150.0,1.628936,-4.5285053,-128.3887,-172.55801,66.26198,-57.270123,2345.6724,0.05100187,0.5091225,0.5091225,1.653433e-05,0.0003,206.38815,126.29873,0.017002165,0.23008074,-126.28172,126.28172,0.97481906,0.4803923,1500.0,15.0,20,150.0,3.520008,0.050394416,-126.33483,-168.73126,0.04549084,0.4682956,0.4682956,200.06308,0.0037976792335510253,4254.582957983017,835000,,,,,,,,,,,
132.86383,0.018293396,0.23848528,-132.84554,132.84554,0.9515741,0.48143035,1500.0,15.0,20,150.0,0.47422594,-29.041029,-132.8797,-173.72041,48.321835,-49.962223,2149.3384,0.047932256,0.45811665,0.45811665,1.6153459e-05,0.0003,202.05556,127.41869,0.019250635,0.25369355,-127.399445,127.399445,1.0527308,0.48015705,1500.0,15.0,20,150.0,1.0688324,0.17452797,-127.38101,-169.39238,0.047308892,0.5054761,0.5054761,204.30893,0.0037091211318969726,4273.128570556641,840000,,,,,,,,,,,
129.63382,0.014063458,0.2267892,-129.61975,129.61975,1.0113642,0.4828425,1500.0,15.0,20,150.0,0.36031467,0.04832816,-129.6419,-168.21274,33.11572,-46.03723,1958.4829,0.046429835,0.48832965,0.48832965,1.5783213e-05,0.0003,203.24359,124.25337,0.01678607,0.24528801,-124.23659,124.23659,1.0471714,0.4828425,1500.0,15.0,20,150.0,1.8007114,-2.9479198,-124.229706,-164.91214,0.05513266,0.5056189,0.5056189,201.89691,0.0037115615844726564,4291.686384677887,845000,,,,,,,,,,,
131.51172,0.015706664,0.23264086,-131.49602,131.49602,1.0456153,0.48326063,1500.0,15.0,20,150.0,0.472135,-27.621613,-131.47214,-171.26012,25.331398,-34.70227,1500.1095,0.05306946,0.5053047,0.5053047,1.542368e-05,0.0003,207.77957,127.35495,0.0142772505,0.24049914,-127.340675,127.340675,1.0178612,0.48524028,1500.0,15.0,20,150.0,0.96767354,-0.0078082085,-127.31415,-167.89137,0.044356696,0.49390727,0.49390727,202.4087,0.003785315942764282,4310.612970590591,850000,,,,,,,,,,,
130.16768,0.0146699995,0.23070082,-130.15302,130.15302,1.0067403,0.4849688,1500.0,15.0,20,150.0,0.48872143,-3.9314137,-130.19824,-187.5561,33.11887,-20.693535,1559.316,0.044016004,0.48823765,0.48823765,1.5074969e-05,0.0003,203.89206,125.54833,0.012944576,0.22243868,-125.535385,125.535385,0.9868004,0.4849688,1500.0,15.0,20,150.0,5.9149356,-5.6316104,-125.50754,-165.90506,0.043937657,0.4785674,0.4785674,203.24838,0.0037095818519592284,4329.160886287689,855000,,,,,,,,,,,
128.86456,0.012352039,0.24325304,-128.8522,128.8522,0.9535959,0.48367172,1500.0,15.0,20,150.0,0.41496947,-10.615079,-128.83473,-188.51686,32.48094,-28.60751,1764.1187,0.049429405,0.46122736,0.46122736,1.4737181e-05,0.0003,198.46362,122.96731,0.012034331,0.23933202,-122.95528,122.95528,1.0131747,0.48321745,1500.0,15.0,20,150.0,1.4084927,0.27075604,-122.90022,-169.38286,0.05022481,0.48958367,0.48958367,197.81335,0.0037728356838226318,4348.025071144104,860000,,,,,,,,,,,
130.30798,0.013678584,0.23667543,-130.29431,130.29431,1.0628971,0.48210916,1500.0,15.0,20,150.0,0.60480183,-7.6480722,-130.29388,-165.49506,32.706993,-36.397602,1898.4766,0.043386232,0.51243246,0.51243246,1.4410394e-05,0.0003,207.77765,127.47099,0.0134279,0.2378823,-127.457565,127.457565,1.0156429,0.48210916,1500.0,15.0,20,150.0,0.65352106,-11.556755,-127.47113,-165.61517,0.042344067,0.48965076,0.48965076,201.57213,0.003721436405181885,4366.632259607315,865000,,,,,,,,,,,
130.84393,0.012995392,0.24089852,-130.83093,130.83093,1.017415,0.47789803,1500.0,15.0,20,150.0,0.5000205,0.5614819,-130.79457,-171.5445,41.472103,-34.124866,2003.9451,0.051104125,0.48622066,0.48622066,1.4094706e-05,0.0003,204.27704,126.307724,0.012631079,0.24326806,-126.29509,126.29509,0.99321073,0.47845158,1500.0,15.0,20,150.0,1.0352626,-7.970142,-126.32036,-164.56633,0.0541925,0.47520322,0.47520322,198.62347,0.0038234883308410645,4385.749707698822,870000,,,,,,,,,,,
129.97255,0.016405527,0.22912249,-129.95615,129.95615,1.0852817,0.47436196,1500.0,15.0,20,150.0,0.4211117,0.23874426,-130.01091,-170.20714,58.57006,-48.777718,2152.4395,0.04436361,0.51481634,0.51481634,1.37902e-05,0.0003,207.61612,125.11241,0.015014013,0.23727317,-125.0974,125.0974,0.87751234,0.47436196,1500.0,15.0,20,150.0,1.2081816,-0.5783067,-125.13597,-168.48364,0.049018156,0.41625845,0.41625845,188.75937,0.0037126935482025146,4404.313182115555,875000,,,,,,,,,,,
129.86075,0.013274459,0.23290572,-129.84747,129.84747,0.93704706,0.47130919,1500.0,15.0,20,150.0,0.39937678,0.58214355,-129.87878,-176.3674,48.69017,-76.25775,2043.1287,0.04945047,0.4416389,0.4416389,1.3496962e-05,0.0003,196.50597,125.69702,0.013688277,0.24059573,-125.683334,125.683334,1.0303221,0.4704853,1500.0,15.0,20,150.0,1.5125687,-0.55611575,-125.61786,-168.91843,0.049840655,0.4847514,0.4847514,199.9223,0.0037860623359680175,4423.243500471115,880000,,,,,,,,,,,
130.30322,0.012940332,0.23982793,-130.29028,130.29028,0.91645294,0.47166124,1500.0,15.0,20,150.0,0.8011606,-12.704681,-130.32349,-178.62007,20.866476,-60.517982,1788.598,0.04866071,0.43225533,0.43225533,1.3215067e-05,0.0003,195.94269,128.28104,0.013950803,0.23609352,-128.26709,128.26709,0.96946573,0.47166124,1500.0,15.0,20,150.0,2.4316115,-1.9010445,-128.25583,-168.50006,0.043318912,0.4572594,0.4572594,199.30154,0.0037224525451660154,4441.855769872665,885000,,,,,,,,,,,
132.46233,0.01114265,0.23363082,-132.45119,132.45119,1.0175669,0.4695756,1500.0,15.0,20,150.0,0.5212832,0.17495447,-132.4649,-188.78679,39.961426,-28.204668,1823.5156,0.050054926,0.47782463,0.47782463,1.2944596e-05,0.0003,204.6573,126.084435,0.012501886,0.23157658,-126.07193,126.07193,1.0167296,0.46820155,1500.0,15.0,20,150.0,2.3835516,-20.112885,-126.037056,-168.2754,0.04782763,0.47603437,0.47603437,199.87314,0.003721970510482788,4460.4656291008,890000,,,,,,,,,,,
131.77876,0.009628147,0.23752503,-131.76913,131.76913,0.9318671,0.4721755,1500.0,15.0,20,150.0,0.47119266,-7.88986,-131.72755,-165.03276,57.211315,-23.339642,1872.922,0.051751353,0.44000486,0.44000486,1.26856285e-05,0.0003,198.25067,125.190056,0.009378111,0.23227912,-125.18068,125.18068,0.9312717,0.4721755,1500.0,15.0,20,150.0,1.2354505,-3.5017421,-125.23198,-165.0673,0.042792458,0.4397237,0.4397237,192.38406,0.0038152184009552,4479.541727304459,895000,,,,,,,,,,,
131.87288,0.010934863,0.2260945,-131.86194,131.86194,1.0175829,0.469866,1500.0,15.0,20,150.0,0.44300976,-3.8055816,-131.91943,-164.6094,51.687603,-54.03606,2077.7812,0.043730833,0.47812763,0.47812763,1.2438221e-05,0.0003,204.03503,122.399796,0.010265684,0.2322137,-122.38953,122.38953,0.96288687,0.470711,1500.0,15.0,20,150.0,1.1675079,-0.3610021,-122.390366,-164.03574,0.04073573,0.4532414,0.4532414,191.55353,0.0037131142139434814,4498.107304573059,900000,,,,,,,,,,,
129.55966,0.011383958,0.23387691,-129.54828,129.54828,1.0024009,0.46921825,1500.0,15.0,20,150.0,0.7870515,-1.5097475,-129.59627,-175.20508,33.060184,-71.52828,2106.0996,0.043784313,0.47034478,0.47034478,1.22024585e-05,0.0003,200.89844,125.54957,0.009712076,0.22948389,-125.539856,125.539856,1.0305784,0.46921825,1500.0,15.0,20,150.0,1.6380342,-2.3638449,-125.548775,-168.58037,0.044345785,0.48356616,0.48356616,199.72253,0.029585147190093995,4646.033047437668,905000,,,,,,,,,,,
131.33948,0.011052218,0.23326834,-131.32843,131.32843,1.0486779,0.4682785,1500.0,15.0,20,150.0,0.41713881,-18.271824,-131.39908,-177.53093,45.051525,-33.11164,1759.195,0.052184876,0.4910733,0.4910733,1.1978389e-05,0.0003,205.41762,124.9768,0.010711852,0.22917673,-124.96609,124.96609,1.0468019,0.4685211,1500.0,15.0,20,150.0,0.6709505,-16.71575,-124.98448,-164.94539,0.050326087,0.49044877,0.49044877,199.21506,0.003844115686416626,4665.2536334991455,910000,,,,,,,,,,,
133.39006,0.00999899,0.22881627,-133.38007,133.38007,0.9777024,0.46827355,1500.0,15.0,20,150.0,0.4575562,-2.3690596,-133.36198,-171.81519,35.159966,-27.554203,1992.9573,0.056226812,0.45783216,0.45783216,1.1766084e-05,0.0003,202.52243,125.9515,0.010127798,0.2399145,-125.941376,125.941376,1.0115875,0.46827355,1500.0,15.0,20,150.0,1.4756219,-1.3133681,-125.98363,-165.67041,0.05291528,0.47369963,0.47369963,198.48207,0.00393765959739685,4684.941937923431,915000,,,,,,,,,,,
129.95198,0.010819002,0.23906763,-129.94116,129.94116,0.9490975,0.46878242,1500.0,15.0,20,150.0,0.3348214,0.63582426,-129.96185,-177.10042,66.73451,-32.002556,1940.5781,0.049722657,0.4449202,0.4449202,1.1565597e-05,0.0003,197.02484,121.99157,0.010539998,0.23431846,-121.98103,121.98103,0.969038,0.46894652,1500.0,15.0,20,150.0,3.3551183,-1.7484529,-122.02309,-168.49596,0.05142098,0.454427,0.454427,193.51074,0.003818734312057495,4704.035616397858,920000,,,,,,,,,,,
127.94435,0.010173313,0.22632529,-127.93418,127.93418,0.98233503,0.46601668,1500.0,15.0,20,150.0,0.38537094,-15.805198,-127.87628,-172.95612,32.399647,-40.933804,1855.8904,0.042450797,0.45778453,0.45778453,1.1376989e-05,0.0003,196.9974,125.73249,0.010846107,0.23405187,-125.72164,125.72164,1.0249331,0.46601668,1500.0,15.0,20,150.0,3.2124276,-0.81849647,-125.666176,-165.27104,0.044460174,0.47763592,0.47763592,200.5903,0.003968888998031616,4723.880067825317,925000,,,,,,,,,,,
131.17554,0.008660159,0.24442677,-131.16687,131.16687,1.0358334,0.46291122,1500.0,15.0,20,150.0,0.5060501,-12.679034,-131.21259,-165.90686,34.28617,-43.40052,2132.5972,0.051505182,0.4794989,0.4794989,1.1200302e-05,0.0003,203.60641,128.45813,0.009914275,0.23584135,-128.44821,128.44821,0.96786195,0.46299496,1500.0,15.0,20,150.0,3.3516817,0.3083057,-128.45715,-164.5605,0.05344604,0.44811517,0.44811517,199.0271,0.003907235288619995,4743.416250705719,930000,,,,,,,,,,,
130.7848,0.009300604,0.23110358,-130.7755,130.7755,1.0208255,0.4597423,1500.0,15.0,20,150.0,0.42418385,0.27224287,-130.85446,-166.94814,59.2217,-40.4476,2020.2766,0.04535449,0.46931666,0.46931666,1.103559e-05,0.0003,201.60648,124.30654,0.0092837885,0.22635967,-124.29726,124.29726,0.97524416,0.4597423,1500.0,15.0,20,150.0,1.0405661,-23.120419,-124.31629,-168.23914,0.055745494,0.448361,0.448361,192.60126,0.0038786473751068113,4762.80949473381,935000,,,,,,,,,,,
130.57623,0.010613013,0.2387804,-130.56561,130.56561,0.9967552,0.45765385,1500.0,15.0,20,150.0,0.34921885,-23.689503,-130.5977,-186.31596,63.35351,-95.44805,2074.9949,0.043947816,0.45616883,0.45616883,1.0882903e-05,0.0003,199.35077,125.81774,0.010740383,0.23777917,-125.807,125.807,1.0696344,0.45655593,1500.0,15.0,20,150.0,0.7383262,-3.3129828,-125.803925,-166.21252,0.04802265,0.48834795,0.48834795,199.80826,0.003811301326751709,4781.866008043289,940000,,,,,,,,,,,
131.25119,0.009630565,0.22986998,-131.24156,131.24156,1.0738478,0.45809397,1500.0,15.0,20,150.0,0.47647342,-11.893438,-131.24707,-187.35176,30.667538,-61.86707,2090.6042,0.04802022,0.49192315,0.49192315,1.0742272e-05,0.0003,205.51614,123.79385,0.009383332,0.2394443,-123.78447,123.78447,1.0842301,0.45809397,1500.0,15.0,20,150.0,0.9949528,-3.9459465,-123.756546,-167.66571,0.05594652,0.49667922,0.49667922,199.29068,0.0039641305446624754,4801.686667919159,945000,,,,,,,,,,,
