training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/control,exploration/time,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
190.66246,0.00058712775,0.035116702,-190.66188,190.66188,0.7334202,0.15815395,1200.0,12.0,20,120.0,3.0229561,-0.12953418,-190.80896,-378.76373,16.232079,-17.175114,452.0233,0.003077382,0.115993306,0.115993306,1e-05,0.0003,207.60461,195.55312,0.00084858725,0.039175898,-195.55226,195.55226,0.72253513,0.15815395,1200.0,12.0,20,120.0,39.43291,-27.111517,-195.62152,-359.89432,0.005354278,0.11427179,0.11427179,248.69864,0.007881142473220824,7107.191864967346,1295000,-0.09616166253200685,-0.13098784745509245,-0.09005668411619107,0.18914672246195638,29.79494586412977,25.099999999996967,0.0,294522.0,-2.0,-1000.0,500.0,4.2995195388793945
195.27951,0.0010124397,0.033054616,-195.2785,195.2785,0.8129,0.15399095,1200.0,12.0,20,120.0,28.464312,-42.043907,-196.08101,-375.02472,66.104706,-56.712753,2514.7903,0.0060024573,0.12517925,0.12517925,1e-05,0.0003,238.76534,192.24614,0.0006381795,0.029737247,-192.2455,192.2455,0.8855499,0.1551263,1200.0,12.0,20,120.0,64.362175,-39.73123,-192.51013,-348.4702,0.007392261,0.13737208,0.13737208,273.09296,0.007760112047195435,7145.992432832718,1300000,-0.12735609616633176,0.11794715383243469,-0.13257292079477648,-0.0935180601826468,-0.4508527390152891,25.099999999996967,0.0,299522.0,-1.0,-966.0,500.0,3.7185823917388916
181.03926,0.0012569001,0.05399848,-181.03801,181.03801,0.87454754,0.15993752,1200.0,12.0,20,120.0,51.275234,-9.336461,-181.60117,-381.218,21.343431,-32.34104,1066.3091,0.006254652,0.13987295,0.13987295,1e-05,0.0003,249.09926,185.9685,0.00070877955,0.05812466,-185.9678,185.9678,0.8614265,0.15993752,1200.0,12.0,20,120.0,44.861492,-69.044815,-186.6449,-359.49683,0.003948305,0.13777441,0.13777441,247.36293,0.022245087051391603,7257.217875242233,1305000,-0.26215377244652294,-0.19540991323388301,-0.2694765787388867,-0.13065318182198143,1.1593783410307397,25.099999999996967,0.0,304522.0,-2.0,-1000.0,500.0,4.151456356048584
191.10439,0.00067643356,0.03338891,-191.10371,191.10371,0.8011811,0.15383945,1200.0,12.0,20,120.0,2.8369548,-44.906467,-191.12654,-375.90616,37.002216,-21.755835,621.33405,0.005875163,0.123253256,0.123253256,1e-05,0.0003,208.73174,186.34232,0.0010662631,0.03374522,-186.34125,186.34125,1.1605498,0.15259525,1200.0,12.0,20,120.0,60.70813,-64.00088,-186.39417,-352.47147,0.0075760423,0.17709437,0.17709437,268.30176,0.007839926052093505,7296.417512655258,1310000,0.08260860743699881,0.46552064433017504,0.08699891020649679,0.0030656294489149996,36.26860009669402,25.099999999996967,0.0,309522.0,-2.0,-1000.0,500.0,3.889106273651123
192.84576,0.00082504924,0.030234043,-192.84494,192.84494,0.53995174,0.14721219,1200.0,12.0,20,120.0,2.503732,-38.928246,-192.70175,-376.07986,12.426715,-14.298726,424.17752,0.0020225502,0.07948748,0.07948748,1e-05,0.0003,204.888,192.04633,0.0007517822,0.04080501,-192.04558,192.04558,1.1707716,0.14721219,1200.0,12.0,20,120.0,35.196987,-61.980404,-191.94595,-360.27167,0.009414691,0.17235187,0.17235187,247.92554,0.007925501585006715,7336.045027017593,1315000,0.08147174409369644,0.0436290456080442,0.08384022076036575,0.035794835636646885,0.005312873828299354,25.099999999996967,0.0,314857.0,-2.0,-1000.0,500.0,3.700392484664917
179.696,0.00074039865,0.03463083,-179.69525,179.69525,1.2052956,0.15125875,1200.0,12.0,20,120.0,3.1195354,-56.472694,-179.884,-372.83295,37.85684,-52.702724,726.0992,0.007855099,0.1823115,0.1823115,1e-05,0.0003,204.69292,194.46683,0.00060413947,0.038200624,-194.46622,194.46622,0.8095603,0.15255801,1200.0,12.0,20,120.0,56.114403,-50.830082,-194.7647,-353.89645,0.006966648,0.12350491,0.12350491,265.40182,0.007634131813049317,7374.2156937122345,1320000,-0.17206675409272743,-0.0136464182983744,-0.17702752646133865,-0.08998496495439759,12.60381072619146,25.099999999996967,0.0,319857.0,-2.0,-1000.0,500.0,3.8116228580474854
186.4808,0.0008900321,0.030224457,-186.47992,186.47992,0.8205783,0.14927231,1200.0,12.0,20,120.0,3.5189333,0.14783978,-186.44748,-383.03925,16.469896,-43.72664,507.93542,0.006200046,0.12248961,0.12248961,1e-05,0.0003,204.69849,185.23567,0.0008182221,0.029664895,-185.23485,185.23485,0.936732,0.14927231,1200.0,12.0,20,120.0,88.23184,-65.87501,-185.48196,-358.15997,0.0027649596,0.13982815,0.13982815,290.24692,0.007871279954910278,7413.57210111618,1325000,-0.13488437686281277,0.164547225471306,-0.14315114276485788,-0.17638685352739372,12.144293175092553,25.099999999996967,0.0,324857.0,-2.0,-1000.0,500.0,4.186756372451782
194.79036,0.0009667594,0.033572197,-194.7894,194.7894,1.1755496,0.14991267,1200.0,12.0,20,120.0,4.194907,-22.710615,-194.88315,-371.22867,37.312645,-26.639915,767.5674,0.0066000433,0.17622977,0.17622977,1e-05,0.0003,220.13283,192.31987,0.0007054136,0.028764833,-192.31917,192.31917,0.8975668,0.14796036,1200.0,12.0,20,120.0,37.29447,-84.43678,-192.46033,-348.27197,0.007645849,0.1328043,0.1328043,245.55087,0.007759689044952393,7452.3705534935,1330000,-0.1471971312529308,0.000515341574830214,-0.14700717746274097,-8.12769278419527e-05,-0.38069056043197,25.099999999996967,0.0,329857.0,-1.0,-560.0,500.0,3.7996881008148193
189.24182,0.0007638205,0.046181336,-189.24106,189.24106,1.276838,0.1503291,1200.0,12.0,20,120.0,2.761695,-67.52601,-189.31758,-376.62836,140.71576,-105.30115,1734.9436,0.005746081,0.1919459,0.1919459,1e-05,0.0003,215.03702,196.23811,0.0010611617,0.036785007,-196.23705,196.23705,1.7240412,0.1503291,1200.0,12.0,20,120.0,38.144485,-54.19969,-196.40613,-357.03033,0.0063793496,0.25917357,0.25917357,265.48343,0.007705540132522583,7490.89826130867,1335000,0.05180226358122743,0.3728001924160509,0.04280598984745638,0.5273548116930158,32.19856858619916,15.200000000001745,1.0,334659.0,0.0,-451.0,302.0,2.681135416030884
184.09518,0.00039108715,0.02675205,-184.09479,184.09479,1.0428432,0.1494327,1200.0,12.0,20,120.0,2.4652472,-0.24844056,-184.13426,-379.2622,14.677054,-15.211206,537.2008,0.0043831035,0.15583488,0.15583488,1e-05,0.0003,205.2606,196.85783,0.0009933712,0.042749584,-196.85684,196.85684,1.0424166,0.1509655,1200.0,12.0,20,120.0,37.01098,-48.886253,-196.97574,-356.93692,0.007222964,0.15736894,0.15736894,252.75308,0.0076820284843444825,7529.308410644531,1340000,-0.061281466819852595,0.05185121461234555,-0.0638769544678082,-0.04709680473835158,20.356360775121434,25.099999999996967,0.0,339659.0,-1.0,-580.0,500.0,3.9847776889801025
191.30646,0.000910524,0.036921512,-191.30554,191.30554,0.9757358,0.14786632,1200.0,12.0,20,120.0,2.8943763,-17.841236,-191.46024,-371.2627,32.303986,-22.577559,522.68506,0.0026454297,0.14427847,0.14427847,1e-05,0.0003,211.51425,199.06064,0.00079984765,0.033824213,-199.05984,199.05984,1.1495386,0.14786632,1200.0,12.0,20,120.0,52.51169,-75.60868,-199.23116,-357.52014,0.0026637004,0.16997805,0.16997805,271.9697,0.008050506162643432,7569.560948371887,1345000,-0.07521720911033065,0.021278455283605745,-0.07379361360375152,0.022416480344499612,35.64110262801071,25.099999999996967,0.0,344659.0,-1.0,-913.0,500.0,4.198257207870483
193.7217,0.0008467544,0.036160637,-193.72086,193.72086,0.9913308,0.15003967,1200.0,12.0,20,120.0,3.1461291,-66.01505,-193.92725,-362.84137,15.896126,-62.662453,564.5359,0.010945887,0.14873895,0.14873895,1e-05,0.0003,214.7165,188.93915,0.0007724821,0.048420332,-188.93837,188.93837,1.7496405,0.15131395,1200.0,12.0,20,120.0,31.41143,-22.11271,-189.36497,-355.36728,0.007308494,0.264745,0.264745,252.11998,0.0077682055473327636,7608.401983737946,1350000,-0.23924913871930267,0.003428821703435563,-0.23908869834654786,0.0030703826026898706,-1.2303031530182456,25.099999999996967,0.0,349659.0,-2.0,-1000.0,500.0,3.8731586933135986
186.3402,0.0009431256,0.040193982,-186.33925,186.33925,1.316837,0.15199363,1200.0,12.0,20,120.0,6.251855,-33.76531,-186.36792,-366.71838,36.113926,-30.001543,894.3327,0.005337996,0.20015083,0.20015083,1e-05,0.0003,216.61015,189.83556,0.0017405286,0.038504537,-189.83382,189.83382,0.87962645,0.15199363,1200.0,12.0,20,120.0,55.845253,-40.015762,-189.98824,-355.74213,0.003029374,0.13369763,0.13369763,261.72455,0.007899200630187989,7647.897994041443,1355000,0.03539252713174252,-0.0029696070786542,0.03517850929413747,0.00037399220896623914,33.022736357051656,25.099999999996967,0.0,354659.0,-2.0,-1000.0,500.0,4.452768564224243
188.00095,0.0006510163,0.02879022,-188.00029,188.00029,1.084945,0.14625493,1200.0,12.0,20,120.0,3.66898,-44.760834,-188.15245,-376.26114,19.603233,-28.856428,521.16614,0.0035290085,0.15867855,0.15867855,1e-05,0.0003,210.71135,191.93234,0.00097120984,0.04169722,-191.93137,191.93137,0.8279761,0.14507328,1200.0,12.0,20,120.0,36.20499,-40.459923,-192.05537,-353.0474,0.010882258,0.1201172,0.1201172,242.55139,0.00783967456817627,7687.096374034882,1360000,0.19428934425124314,0.00811267137039589,0.19494018646819075,0.012009666670681946,0.5137932518402137,25.099999999996967,0.0,359659.0,-2.0,-745.0,500.0,3.9836015701293945
188.56503,0.0009331093,0.02938444,-188.5641,188.5641,1.1577634,0.14342089,1200.0,12.0,20,120.0,3.2953424,-53.675213,-188.69199,-365.41455,16.258703,-24.597313,593.07635,0.0034337137,0.16604745,0.16604745,1e-05,0.0003,211.78607,190.5948,0.00092673127,0.036161996,-190.59387,190.59387,0.82201195,0.14342089,1200.0,12.0,20,120.0,34.04371,-35.420464,-190.84775,-349.35486,0.0060830903,0.117893696,0.117893696,238.78577,0.007859620809555054,7726.394485235214,1365000,0.0198508686869242,0.0018790751474291661,0.01942535681556255,-0.014805445804520069,35.83406085554065,23.899999999997632,1.0,364863.0,0.0,-553.0,476.0,4.04653000831604
189.25586,0.00060853147,0.03094436,-189.25525,189.25525,0.7897623,0.14256729,1200.0,12.0,20,120.0,4.35248,-60.247948,-189.42168,-369.0204,26.337484,-34.442238,599.9333,0.0028268064,0.11259428,0.11259428,1e-05,0.0003,207.11964,192.6836,0.00040068312,0.035980523,-192.6832,192.6832,0.9020116,0.1393855,1200.0,12.0,20,120.0,48.25992,-32.462086,-192.85654,-351.37796,0.003454007,0.12572734,0.12572734,256.0308,0.0076149367332458496,7764.469176054001,1370000,-0.19462364233183818,0.1041164244331604,-0.19015475839073465,0.08207244905951,-1.0320825989035594,25.099999999996967,0.0,369863.0,-2.0,-1000.0,500.0,3.7479732036590576
184.62675,0.0005366417,0.039269257,-184.62622,184.62622,0.89346844,0.13657211,1200.0,12.0,20,120.0,2.727863,-39.963203,-184.65424,-380.48352,12.343248,-22.034351,469.96542,0.0049375123,0.12202287,0.12202287,1e-05,0.0003,201.99736,193.48445,0.00038207285,0.03925466,-193.48407,193.48407,1.4915118,0.13657211,1200.0,12.0,20,120.0,44.83757,-70.517525,-193.51144,-352.78436,0.00591857,0.20369892,0.20369892,262.7659,0.007782079553604126,7803.379580974579,1375000,-0.06169836805880281,-0.013725277855396264,-0.0624925788901457,-0.015041703132887635,-0.3765645807170849,25.099999999996967,0.0,374863.0,-1.0,-588.0,500.0,4.096586465835571
193.24292,0.00079025666,0.026270395,-193.24213,193.24213,1.0142337,0.1377898,1200.0,12.0,20,120.0,2.7659016,-53.093933,-193.47266,-375.13605,10.401223,-21.984825,455.1281,0.0029043586,0.13975105,0.13975105,1e-05,0.0003,212.77895,190.12675,0.001236984,0.031186834,-190.12552,190.12552,1.0308301,0.13698561,1200.0,12.0,20,120.0,46.566,-66.7646,-190.0438,-351.12332,0.00311495,0.1412089,0.1412089,253.63782,0.0077253133296966555,7842.006155252457,1380000,-0.0522256580316348,0.2514818281145113,-0.051132067499762436,0.06714121821672596,21.825832403165006,25.099999999996967,0.0,379863.0,-1.0,-663.0,500.0,3.7617971897125244
188.03423,0.001241744,0.041163336,-188.03299,188.03299,0.6299944,0.14117578,1200.0,12.0,20,120.0,3.385786,-49.52701,-188.39606,-377.23254,31.367441,-25.364578,595.8965,0.005440439,0.08893995,0.08893995,1e-05,0.0003,202.0928,192.12044,0.0011724429,0.050136793,-192.11926,192.11926,1.3165218,0.14117578,1200.0,12.0,20,120.0,61.895596,-67.29898,-192.66902,-350.7444,0.0067528286,0.18586098,0.18586098,276.31937,0.007979583883285523,7881.904082536697,1385000,-0.08185759772495993,-0.027839178945711217,-0.07718865399380813,0.0680345902558953,12.86232865818135,25.099999999996967,0.0,384863.0,-1.0,-572.0,500.0,3.836038112640381
183.39389,0.00057636056,0.029403364,-183.39331,183.39331,0.9527704,0.13948499,1200.0,12.0,20,120.0,2.692799,-33.429012,-183.49069,-364.86737,19.730738,-16.533424,506.91403,0.009183218,0.13289717,0.13289717,1e-05,0.0003,202.03435,187.81036,0.001093701,0.045121722,-187.80927,187.80927,1.5061754,0.1386929,1200.0,12.0,20,120.0,71.37415,-74.83546,-188.00598,-353.79462,0.010422525,0.20889583,0.20889583,284.252,0.007933943557739258,7921.573807477951,1390000,-0.13758038631688999,0.0279495965547483,-0.13079007675640944,0.09530973072053182,22.629200435322144,25.099999999996967,0.0,389687.0,-2.0,-1000.0,500.0,3.767742156982422
194.70992,0.0007539697,0.033125956,-194.70917,194.70917,0.7996064,0.13884452,1200.0,12.0,20,120.0,3.4432917,-22.420158,-194.80197,-363.43732,62.245293,-46.05648,933.9956,0.0040755654,0.11102096,0.11102096,1e-05,0.0003,211.47572,191.78793,0.0010451989,0.039791748,-191.7869,191.7869,1.1854789,0.13884452,1200.0,12.0,20,120.0,61.26477,-69.68256,-191.97641,-357.08664,0.0039971257,0.16459724,0.16459724,272.80438,0.007936456060409545,7961.256094932556,1395000,-0.014862131093354769,0.016029481643329242,-0.015746405109255006,0.0006637304670099287,31.65824609375858,25.099999999996967,0.0,394687.0,-1.0,-716.0,500.0,4.233215570449829
190.2488,0.0009583805,0.033994164,-190.24783,190.24783,1.0276254,0.1417114,1200.0,12.0,20,120.0,2.56981,-8.378212,-190.54068,-365.6224,57.524998,-88.08542,995.1651,0.0048718713,0.14562623,0.14562623,1e-05,0.0003,210.29375,192.30449,0.00092098897,0.034279134,-192.30357,192.30357,1.3731618,0.14105879,1200.0,12.0,20,120.0,54.16728,-41.830963,-192.36829,-348.69748,0.003218046,0.19369653,0.19369653,269.71536,0.0077057457447052,7999.784830570221,1400000,-0.009162069176410988,-0.006163488213114397,-0.011692801024400437,0.000960265436558805,35.674055116340675,7.7499999999993685,1.0,399576.0,0.0,-203.0,153.0,1.2522616386413574
189.16643,0.0008648188,0.038702935,-189.16556,189.16556,1.177422,0.14236817,1200.0,12.0,20,120.0,2.641327,-27.969982,-189.17892,-360.68665,96.24719,-118.2596,1244.5017,0.0053383275,0.16762742,0.16762742,1e-05,0.0003,211.92305,188.45146,0.0009594023,0.04361173,-188.4505,188.4505,0.9733308,0.14236817,1200.0,12.0,20,120.0,38.07493,-55.76633,-188.61743,-352.52893,0.010489737,0.13857132,0.13857132,243.15495,0.02230958638191223,8111.332770824432,1405000,-0.03751332836840947,0.01499041652266564,-0.03364360787548399,0.09388648679215042,25.037328885771846,25.099999999996967,0.0,404576.0,-2.0,-1000.0,500.0,3.827873468399048
191.79207,0.0007103003,0.0327843,-191.79135,191.79135,0.9509609,0.14111577,1200.0,12.0,20,120.0,3.584656,-60.4932,-191.66977,-367.05542,20.111916,-18.648172,636.8761,0.0031230033,0.13419558,0.13419558,1e-05,0.0003,211.4802,188.85315,0.0009533018,0.03548172,-188.8522,188.8522,0.8420639,0.14219582,1200.0,12.0,20,120.0,44.824333,-33.977093,-188.87894,-355.37195,0.0071441564,0.11973797,0.11973797,248.04605,0.007814322662353516,8150.404391288757,1410000,-0.27673083135065474,-0.07171368394404058,-0.2783053573103381,-0.025861225838252434,3.0081550587918358,25.099999999996967,0.0,409576.0,-2.0,-1000.0,500.0,3.774369478225708
194.47829,0.0007169593,0.033562385,-194.47757,194.47757,1.1061673,0.14438443,1200.0,12.0,20,120.0,4.219261,-25.184702,-194.47644,-373.30457,38.184376,-26.034914,786.7138,0.004383867,0.15971333,0.15971333,1e-05,0.0003,217.86314,194.29008,0.0008059036,0.04898184,-194.28928,194.28928,1.0650387,0.14438443,1200.0,12.0,20,120.0,73.51318,-82.94312,-195.00842,-354.2498,0.010250993,0.15377499,0.15377499,286.2563,0.007944009399414063,8190.124445438385,1415000,0.07723635789399962,-0.00024737024342259855,0.07711093464167783,-0.0022893505706103735,0.045111555310454854,25.099999999996967,0.0,414840.0,-2.0,-1000.0,500.0,3.7425529956817627
185.56073,0.0013468984,0.052163552,-185.55939,185.55939,1.1076053,0.14960435,1200.0,12.0,20,120.0,5.005388,-34.016476,-185.83206,-379.11264,8.782059,-21.837454,489.88867,0.005961565,0.16570258,0.16570258,1e-05,0.0003,210.45042,189.81824,0.00213926,0.057222404,-189.8161,189.8161,1.6554481,0.15090191,1200.0,12.0,20,120.0,60.053,-54.892895,-190.05878,-348.2952,0.01098042,0.2498103,0.2498103,279.84848,0.007791236209869385,8229.08063340187,1420000,-0.1193227450742702,-0.04324479799715467,-0.1192873384235076,-0.014784028468546864,35.401878736451366,25.099999999996967,0.0,419653.0,-1.0,-561.0,500.0,4.274937868118286
190.09195,0.00086351635,0.0334361,-190.09108,190.09108,0.6659033,0.14815113,1200.0,12.0,20,120.0,2.755856,-42.423,-190.17166,-357.17453,16.04174,-27.790512,500.73584,0.0065223947,0.09865432,0.09865432,1e-05,0.0003,204.68633,191.0032,0.00068665296,0.03408367,-191.00252,191.00252,1.074852,0.14815113,1200.0,12.0,20,120.0,54.542366,-63.73675,-191.03644,-349.7921,0.006343715,0.15924054,0.15924054,264.65442,0.007768862676620483,8267.92495417595,1425000,-0.18952529362267018,0.0025722766437188457,-0.18827297114717334,0.020968517487800487,1.2828248553137036,25.099999999996967,0.0,424653.0,-2.0,-1000.0,500.0,3.7170610427856445
194.49615,0.00066300266,0.039557956,-194.4955,194.4955,0.7356652,0.14327809,1200.0,12.0,20,120.0,2.5780144,-34.189644,-194.79892,-368.5176,18.04697,-13.334336,433.03583,0.0065789907,0.105404705,0.105404705,1e-05,0.0003,209.72273,193.76187,0.0009026184,0.03260386,-193.76097,193.76097,1.7106454,0.14190346,1200.0,12.0,20,120.0,52.741066,-41.005276,-194.11562,-353.17368,0.0053143017,0.2427465,0.2427465,275.6325,0.007836654090881348,8307.108231782913,1430000,-0.1957751436053742,-0.02063171999306927,-0.19898462409986825,-0.0548685683518334,-0.11787992345943721,25.099999999996967,0.0,429653.0,-2.0,-1000.0,500.0,3.7990174293518066
189.24075,0.0013053068,0.048381228,-189.23944,189.23944,2.013577,0.14325212,1200.0,12.0,20,120.0,4.8564844,-50.048897,-189.58948,-364.3,145.17653,-93.2053,1869.0491,0.003299346,0.28844917,0.28844917,1e-05,0.0003,228.71115,182.94594,0.0018154925,0.058308173,-182.94412,182.94412,1.0634385,0.14325212,1200.0,12.0,20,120.0,39.288826,-53.39784,-183.54227,-353.57062,0.0075149313,0.15233982,0.15233982,240.51555,0.007761545610427857,8345.915967702866,1435000,-0.19455819946834677,-0.004168343781156123,-0.1936135932410837,0.035881718904864704,21.220162650024243,25.099999999996967,0.0,434653.0,-2.0,-1000.0,500.0,3.7664363384246826
191.72101,0.00061199605,0.037512757,-191.7204,191.7204,1.1077989,0.14401399,1200.0,12.0,20,120.0,2.3818312,-15.412727,-191.80463,-371.53223,32.26926,-33.603443,745.042,0.0034954094,0.15953854,0.15953854,1e-05,0.0003,213.24747,190.77109,0.0006041659,0.03431665,-190.77048,190.77048,0.7928035,0.1447096,1200.0,12.0,20,120.0,102.80443,-52.108944,-190.83112,-348.11353,0.005746761,0.11472628,0.11472628,307.34265,0.007975097465515137,8385.791462421417,1440000,-0.013738283638974376,0.1271321318232032,-0.016235996104298895,-0.06669306243223647,15.19998147703151,25.099999999996967,0.0,439924.0,-2.0,-1000.0,500.0,3.731069803237915
188.13312,0.0007649837,0.042540245,-188.13235,188.13235,0.8846481,0.14232585,1200.0,12.0,20,120.0,3.767979,-39.376244,-188.12894,-363.709,58.332054,-43.68969,682.51685,0.0051495177,0.12590829,0.12590829,1e-05,0.0003,207.01009,178.67068,0.00082837866,0.031727333,-178.66986,178.66986,0.9177131,0.14232585,1200.0,12.0,20,120.0,29.543884,-54.58141,-178.71017,-348.1774,0.0077258456,0.1306143,0.1306143,223.88829,0.007860913801193237,8425.096039295197,1445000,-0.06712346863521124,0.007426127578366513,-0.06624076400965885,-0.0012428210891677405,25.33191748441143,16.40000000000179,1.0,444750.0,0.0,-408.0,326.0,2.568626880645752
192.02603,0.0008839722,0.034074634,-192.02515,192.02515,0.71527034,0.14532845,1200.0,12.0,20,120.0,3.1311917,-52.35448,-192.32785,-374.90796,21.496119,-23.216274,485.13834,0.002713834,0.10394913,0.10394913,1e-05,0.0003,207.63112,184.97385,0.0011172384,0.047572177,-184.97273,184.97273,1.345399,0.14381613,1200.0,12.0,20,120.0,40.09339,-62.057297,-185.51831,-349.15082,0.008846156,0.19349007,0.19349007,248.28604,0.007751463079452515,8463.853361845016,1450000,-0.09356043911096876,0.022421423439464277,-0.09438336708817825,-0.01689941943663698,1.6053469501600208,25.099999999996967,0.0,449750.0,-2.0,-1000.0,500.0,3.686832904815674
185.23091,0.00083944073,0.0264736,-185.23007,185.23007,1.0264771,0.14367084,1200.0,12.0,20,120.0,3.5247252,-44.260902,-185.37502,-346.2175,16.1926,-31.614578,546.4193,0.0025333278,0.14747484,0.14747484,1e-05,0.0003,206.4526,184.34166,0.0007401136,0.03866098,-184.34091,184.34091,1.2285063,0.14367084,1200.0,12.0,20,120.0,87.71611,-58.013157,-184.58963,-350.60892,0.0034709114,0.17650054,0.17650054,293.23782,0.007799050235748291,8502.848620414734,1455000,-0.06370657659290216,-0.029481349628488255,-0.07420314845232223,-0.16310683518936886,8.187758585337951,25.099999999996967,0.0,454750.0,-1.0,-926.0,500.0,3.9355947971343994
